year,univ_cd,gicho_imsang_gb,gwamok_seq,gwamok_nm,pilsu_gb,hakgwa_gb,gaeseol_grade_gb,gaeseol_hakgi_gb,hakjeom,tot_silseup_jusu,tot_silseup_time,tot_silseup_time_busok_hosp,tot_silseup_time_pagyeon_hosp,tot_silseup_time_bogeonso,tot_silseup_time_1cha_gigwan,tot_silseup_time_gita,sub_intern_yn,sulgi_pyeongga_yn,jinryo_pyeongga_yn,gwaje_pyeongga_yn,chulseok_pyeongga_yn,portpolio_pyeongga_yn,gita_pyeongga_yn,sub_intern_tot_jusu,upd_ip,ins_ip,ins_date,ins_man,upd_date,upd_man
2021-06-21 14:43:07.428000,YYYY-MM-DD HH24:MI:SS.FF,univ11,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-06-21 14:45:45.807000,YYYY-MM-DD HH24:MI:SS.FF,univ11,1,1,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-06-21 14:43:07.431000,YYYY-MM-DD HH24:MI:SS.FF,univ11,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-05-26 16:00:20.370000,YYYY-MM-DD HH24:MI:SS.FF,univ00,0,0,,,,,0,,0,,,,,,0,,,,,,,,,0,,,,
2020,UNIV14,2,3,산부인과학 및 실습,1,2,3,1,2,5,5,200,200,0,0,0,0,2,1,0,1,1,0,1,,,,,,
2020,UNIV14,2,13,비뇨의학 및 실습,0,2,4,1,2,2,2,80,80,0,0,0,0,2,1,1,1,1,0,1,,,,,,
2021-09-24 11:15:32.537000,YYYY-MM-DD HH24:MI:SS.FF,univ30,1,1,0,1,1,0,0,1,1,1,,1,0,,,,,,,,,,,,,,,
2021-09-24 11:15:32.537000,YYYY-MM-DD HH24:MI:SS.FF,univ30,1,0,0,1,1,0,0,1,0,0,,1,0,,,,,,,,,,,,,,,
2021-09-24 11:15:32.537000,YYYY-MM-DD HH24:MI:SS.FF,univ30,0,0,0,1,1,0,0,0,1,1,,1,0,,,,,,,,,,,,,,,
2021-09-24 11:15:32.537000,YYYY-MM-DD HH24:MI:SS.FF,univ30,0,1,0,1,1,0,0,1,1,1,,1,0,,,,,,,,,,,,,,,
2021-09-24 10:56:30.951000,YYYY-MM-DD HH24:MI:SS.FF,univ30,0,0,1,1,0,0,0,1,1,0,,1,0,,,,,,,,,,,,,,,
2021-09-24 17:53:25.057000,YYYY-MM-DD HH24:MI:SS.FF,univ14,1,0,0,1,0,0,1,0,0,0,,1,0,,,,,,,,,,,,,,,
2021-09-24 11:15:32.522000,YYYY-MM-DD HH24:MI:SS.FF,univ30,1,0,0,1,1,0,0,1,1,1,1,0,,,,,,,,,,,,,,,,
2021-09-24 17:59:16.080000,YYYY-MM-DD HH24:MI:SS.FF,univ14,1,0,0,0,0,0,1,0,0,0,,0,1,,,,,,,,,,,,,,,
2021-09-24 17:59:16.096000,YYYY-MM-DD HH24:MI:SS.FF,univ14,1,0,0,0,0,0,1,0,0,0,,1,0,,,,,,,,,,,,,,,
2020,UNIV21,2,1,내과임상,1,2,3,1,2,12,15,600,600,0,0,0,0,0,1,1,1,1,0,,,,,,,
2020,UNIV21,2,3,외과임상,1,2,3,1,2,6,6,240,240,0,0,0,0,0,1,1,1,1,0,,,,,,,
2021-09-24 10:56:30.951000,YYYY-MM-DD HH24:MI:SS.FF,univ30,0,0,1,1,1,0,0,1,1,1,,1,0,,,,,,,,,,,,,,,
2020,UNIV21,2,4,산부인과임상,1,2,3,1,2,6,6,240,240,0,0,0,0,0,1,1,1,1,0,,,,,,,
2020,UNIV21,2,5,정신과임상,1,2,3,1,2,3,3,120,120,0,0,0,0,0,1,1,1,1,0,,,,,,,
2020,UNIV21,2,6,신경과임상,1,2,3,1,2,3,3,120,120,0,0,0,0,0,1,1,1,1,0,,,,,,,
2020,UNIV21,2,7,소아청소년과임상,1,2,3,1,2,6,6,240,240,0,0,0,0,0,1,1,1,1,0,,,,,,,
2020,UNIV21,2,10,가정의학과임상,0,2,4,1,2,2,2,80,80,0,0,0,0,0,1,1,1,1,0,,,,,,,
2021-09-24 10:56:30.967000,YYYY-MM-DD HH24:MI:SS.FF,univ30,0,0,1,1,1,0,0,1,1,1,,1,0,,,,,,,,,,,,,,,
2020,UNIV21,2,13,마취통증의학과임상,0,2,4,1,2,1,1,40,40,0,0,0,0,0,1,1,1,1,0,,,,,,,
2020,UNIV21,2,14,방사선종양학과임상,0,2,4,1,2,1,1,40,40,0,0,0,0,0,1,1,1,1,0,,,,,,,
2020,UNIV21,2,15,병리과임상,0,2,4,1,2,1,1,40,40,0,0,0,0,0,1,1,1,1,0,,,,,,,
2020,UNIV21,2,16,핵의학과임상,0,2,4,1,2,1,1,40,40,0,0,0,0,0,1,1,1,1,0,,,,,,,
U),0,2,4,1,2,2,2,80,80,0,0,0,0,0,1,1,1,1,0,1,,,,,,,,,,
U),0,2,4,1,2,2,2,80,80,0,0,0,0,0,1,1,1,1,0,1,,,,,,,,,,
2021-09-24 10:56:30.967000,YYYY-MM-DD HH24:MI:SS.FF,univ30,0,0,1,1,1,0,0,1,1,1,,1,0,,,,,,,,,,,,,,,
G),0,2,4,1,2,2,2,80,80,0,0,0,0,0,1,1,1,1,0,1,,,,,,,,,,
2020,UNIV21,2,20,특성화선택실습,1,2,4,1,2,2,2,,80,0,0,0,80,0,1,1,1,1,0,,,,,,,
2021-09-24 11:15:32.537000,YYYY-MM-DD HH24:MI:SS.FF,univ30,0,1,0,1,1,0,0,1,1,0,1,0,,,,,,,,,,,,,,,,
2020,UNIV21,2,21,영상의학과임상,0,2,4,1,2,2,2,80,80,0,0,0,0,0,1,1,1,1,0,,,,,,,
G),0,2,4,1,2,2,2,80,80,0,0,0,0,0,1,1,1,1,0,1,,,,,,,,,,
2020,UNIV21,2,23,피부과임상,0,2,4,1,2,1,1,40,40,0,0,0,0,0,1,1,1,1,0,,,,,,,
2020,UNIV21,2,24,흉부외과임상,0,2,4,1,2,1,1,40,40,0,0,0,0,0,1,1,1,1,0,,,,,,,
2020,UNIV21,2,25,비뇨기과임상,0,2,4,1,2,1,1,40,40,0,0,0,0,0,1,1,1,1,0,,,,,,,
2020,UNIV21,2,26,정형외과임상,0,2,4,1,2,1,1,40,40,0,0,0,0,0,1,1,1,1,0,,,,,,,
2021-09-24 11:15:32.537000,YYYY-MM-DD HH24:MI:SS.FF,univ30,1,0,1,1,1,0,0,1,0,1,1,0,,,,,,,,,,,,,,,,
2021-09-24 10:56:30.967000,YYYY-MM-DD HH24:MI:SS.FF,univ30,1,1,1,1,1,0,0,1,1,1,,1,0,,,,,,,,,,,,,,,
2021-09-24 10:56:30.951000,YYYY-MM-DD HH24:MI:SS.FF,univ30,1,1,1,1,1,0,0,1,1,1,,1,0,,,,,,,,,,,,,,,
2020,UNIV21,2,27,성형외과임상,0,2,4,1,2,1,1,40,40,0,0,0,0,0,1,1,1,1,0,,,,,,,
2021-09-28 14:33:48.366000,YYYY-MM-DD HH24:MI:SS.FF,univ25,1,1,1,1,0,1,0,0,0,0,,1,1,,,,,,,,,,,,,,,
2021-09-24 10:56:30.967000,YYYY-MM-DD HH24:MI:SS.FF,univ30,0,1,0,1,1,0,0,1,1,1,,1,0,,,,,,,,,,,,,,,
2021-09-24 10:39:48.506000,YYYY-MM-DD HH24:MI:SS.FF,univ30,0,1,0,1,1,0,1,0,0,1,,0,1,,,,,,,,,,,,,,,
2021-09-24 10:56:30.951000,YYYY-MM-DD HH24:MI:SS.FF,univ30,0,1,1,1,1,0,0,1,1,1,,1,0,,,,,,,,,,,,,,,
2020,UNIV21,2,29,응급의학임상,0,2,4,1,2,1,1,40,40,0,0,0,0,0,1,1,1,1,0,,,,,,,
2020,UNIV21,2,30,신경외과임상,0,2,4,1,2,1,1,40,40,0,0,0,0,0,1,1,1,1,0,,,,,,,
2020,UNIV21,2,31,진단검사의학과임상,0,2,4,1,2,1,1,40,40,0,0,0,0,0,1,1,1,1,0,,,,,,,
2021-09-24 11:15:32.537000,YYYY-MM-DD HH24:MI:SS.FF,univ30,1,1,0,1,1,0,0,1,1,1,1,0,,,,,,,,,,,,,,,,
2021-09-24 11:15:32.537000,YYYY-MM-DD HH24:MI:SS.FF,univ30,0,0,1,1,1,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,
2021-09-24 10:56:30.967000,YYYY-MM-DD HH24:MI:SS.FF,univ30,0,0,1,1,0,0,0,1,1,1,,1,0,,,,,,,,,,,,,,,
2021-09-24 11:15:32.537000,YYYY-MM-DD HH24:MI:SS.FF,univ30,0,1,0,1,1,0,0,1,1,1,1,0,,,,,,,,,,,,,,,,
2021-09-24 10:39:48.521000,YYYY-MM-DD HH24:MI:SS.FF,univ30,0,0,1,1,1,0,1,1,1,1,,0,1,,,,,,,,,,,,,,,
2021-09-24 10:56:30.967000,YYYY-MM-DD HH24:MI:SS.FF,univ30,0,0,0,1,1,0,0,1,1,1,,1,0,,,,,,,,,,,,,,,
2021-09-24 10:39:48.506000,YYYY-MM-DD HH24:MI:SS.FF,univ30,1,0,1,1,1,0,1,0,1,1,,0,1,,,,,,,,,,,,,,,
2021-09-24 10:39:48.506000,YYYY-MM-DD HH24:MI:SS.FF,univ30,1,1,0,1,1,0,0,1,0,0,,0,1,,,,,,,,,,,,,,,
2021-09-02 13:21:49.939000,YYYY-MM-DD HH24:MI:SS.FF,univ40,1,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2021-09-02 13:23:52.609000,YYYY-MM-DD HH24:MI:SS.FF,univ40,1,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2021-09-02 13:28:35.977000,YYYY-MM-DD HH24:MI:SS.FF,univ40,0,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2021-09-02 13:21:49.923000,YYYY-MM-DD HH24:MI:SS.FF,univ40,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,
2021-09-02 13:23:52.609000,YYYY-MM-DD HH24:MI:SS.FF,univ40,0,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,
2021-09-02 13:21:49.939000,YYYY-MM-DD HH24:MI:SS.FF,univ40,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,
2021-09-02 13:23:52.609000,YYYY-MM-DD HH24:MI:SS.FF,univ40,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,
2021-09-02 13:23:52.609000,YYYY-MM-DD HH24:MI:SS.FF,univ40,0,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,
2021-09-02 13:23:52.609000,YYYY-MM-DD HH24:MI:SS.FF,univ40,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,
2021-09-02 13:23:52.609000,YYYY-MM-DD HH24:MI:SS.FF,univ40,0,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,
2021-09-02 13:23:52.609000,YYYY-MM-DD HH24:MI:SS.FF,univ40,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,
2021-04-27 17:31:27.799000,YYYY-MM-DD HH24:MI:SS.FF,univ40,0,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,
2021-05-04 15:08:21.719000,YYYY-MM-DD HH24:MI:SS.FF,univ06,0,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2021-09-02 13:23:52.609000,YYYY-MM-DD HH24:MI:SS.FF,univ40,0,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,
2021-05-04 15:08:21.721000,YYYY-MM-DD HH24:MI:SS.FF,univ06,1,1,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2021-05-04 15:08:21.734000,YYYY-MM-DD HH24:MI:SS.FF,univ06,1,1,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2021-05-04 15:08:21.736000,YYYY-MM-DD HH24:MI:SS.FF,univ06,1,1,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2021-05-04 15:08:21.739000,YYYY-MM-DD HH24:MI:SS.FF,univ06,1,1,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2021-05-04 15:08:21.741000,YYYY-MM-DD HH24:MI:SS.FF,univ06,1,1,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2021-05-04 15:08:21.744000,YYYY-MM-DD HH24:MI:SS.FF,univ06,1,1,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2021-05-04 15:08:21.746000,YYYY-MM-DD HH24:MI:SS.FF,univ06,1,1,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2021-05-04 15:08:21.749000,YYYY-MM-DD HH24:MI:SS.FF,univ06,1,1,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2021-05-04 15:08:21.751000,YYYY-MM-DD HH24:MI:SS.FF,univ06,1,1,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2021-05-04 15:08:21.756000,YYYY-MM-DD HH24:MI:SS.FF,univ06,1,1,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2021-05-04 15:08:21.758000,YYYY-MM-DD HH24:MI:SS.FF,univ06,1,1,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2021-05-04 15:08:21.760000,YYYY-MM-DD HH24:MI:SS.FF,univ06,1,1,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2021-05-04 15:08:21.764000,YYYY-MM-DD HH24:MI:SS.FF,univ06,1,1,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2021-05-04 15:08:21.766000,YYYY-MM-DD HH24:MI:SS.FF,univ06,1,1,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2021-05-04 15:08:21.768000,YYYY-MM-DD HH24:MI:SS.FF,univ06,1,1,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2021-05-04 15:08:21.775000,YYYY-MM-DD HH24:MI:SS.FF,univ06,1,1,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2021-05-04 15:08:21.777000,YYYY-MM-DD HH24:MI:SS.FF,univ06,1,1,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2021-05-04 15:08:21.783000,YYYY-MM-DD HH24:MI:SS.FF,univ06,1,1,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2021-05-04 15:08:21.785000,YYYY-MM-DD HH24:MI:SS.FF,univ06,1,1,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2021-05-04 15:08:21.787000,YYYY-MM-DD HH24:MI:SS.FF,univ06,1,1,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2021-05-04 15:08:21.793000,YYYY-MM-DD HH24:MI:SS.FF,univ06,1,1,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2021-05-04 15:08:21.795000,YYYY-MM-DD HH24:MI:SS.FF,univ06,1,1,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2021-05-04 15:08:21.797000,YYYY-MM-DD HH24:MI:SS.FF,univ06,1,1,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2021-05-04 15:08:21.802000,YYYY-MM-DD HH24:MI:SS.FF,univ06,0,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2021-05-04 15:08:21.804000,YYYY-MM-DD HH24:MI:SS.FF,univ06,1,1,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2021-05-04 15:08:21.807000,YYYY-MM-DD HH24:MI:SS.FF,univ06,1,1,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2021-05-04 15:08:21.810000,YYYY-MM-DD HH24:MI:SS.FF,univ06,1,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2021-05-06 10:21:17.739000,YYYY-MM-DD HH24:MI:SS.FF,univ34,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,
2021-05-06 10:12:02.979000,YYYY-MM-DD HH24:MI:SS.FF,univ34,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,
2021-05-06 10:21:17.763000,YYYY-MM-DD HH24:MI:SS.FF,univ34,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,
2021-05-06 10:21:17.734000,YYYY-MM-DD HH24:MI:SS.FF,univ34,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,
2019,UNIV19,2,10,소아청소년과학실습,1,2,3,1,2,6,6,240,,,,,240,0,0,0,0,0,0,,,,,,,
2019,UNIV19,2,9,외과학실습,1,2,3,1,2,6,6,240,,,,,240,0,0,0,0,0,0,,,,,,,
2019,UNIV19,2,27,이비인후과학실습,0,2,4,1,1,1,40,40,,,,,0,0,0,0,0,0,0,,,,,,,
2019,UNIV19,2,23,비뇨의학실습,0,2,4,1,1,1,40,40,,,,,0,0,0,0,0,0,0,,,,,,,
2019,UNIV19,2,30,진단검사의학실습,0,2,4,1,1,1,40,40,,,,,0,0,0,0,0,0,0,,,,,,,
2019,UNIV19,2,22,병리과실습,0,2,4,1,1,1,40,40,,,,,0,0,0,0,0,0,0,,,,,,,
2019,UNIV19,2,4,내분비내과학실습,1,2,3,1,2,1,1,40,,,,,40,0,0,0,0,0,0,,,,,,,
2019,UNIV19,2,17,응급의학실습,1,2,4,1,2,2,80,80,,,,,0,0,0,0,0,0,0,,,,,,,
2019,UNIV19,2,12,정신과학실습,1,2,3,1,2,4,4,160,,,,,160,0,0,0,0,0,0,,,,,,,
2019,UNIV19,2,29,정형외과학실습,0,2,4,1,1,1,40,40,,,,,0,0,0,0,0,0,0,,,,,,,
2019,UNIV19,2,8,류마티스내과학실습,1,2,3,1,2,1,1,40,,,,,40,0,0,0,0,0,0,,,,,,,
2019,UNIV19,2,18,신경과학실습,1,2,4,1,1,1,40,40,,,,,0,0,0,0,0,0,0,,,,,,,
2019,UNIV19,2,24,성형외과학실습,0,2,4,1,1,1,40,40,,,,,0,0,0,0,0,0,0,,,,,,,
2019,UNIV19,2,5,호흡기내과학실습,1,2,3,1,2,2,2,80,,,,,80,0,0,0,0,0,0,,,,,,,
2019,UNIV19,2,11,산부인과학실습,1,2,3,1,,2,4,4,,,,,160,160,0,0,0,0,0,,,,,,,
2019,UNIV19,2,28,재활의학실습,0,2,4,1,1,1,40,40,,,,,0,0,0,0,0,0,0,,,,,,,
2019,UNIV19,2,25,신경외과학실습,0,2,4,1,1,1,40,40,,,,,0,0,0,0,0,0,0,,,,,,,
2019,UNIV19,2,20,OSCE실습,1,2,4,1,1,1,40,40,,,,,0,0,0,0,0,0,0,,,,,,,
2019,UNIV19,2,3,심장내과학실습,1,2,3,1,2,2,2,80,,,,,80,0,0,0,0,0,0,,,,,,,
2019,UNIV19,2,1,소화기내과학실습,1,2,3,1,2,2,2,240,,,,,240,0,1,1,1,1,1,,,,,,,
2019,UNIV19,2,7,혈액종양내과학실습,1,2,3,1,2,1,1,40,,,,,40,0,0,0,0,0,0,,,,,,,
2019,UNIV19,2,32,흉부외과학실습,0,2,4,1,1,1,40,40,,,,,0,0,0,0,0,0,0,,,,,,,
2019,UNIV19,2,6,감염내과학실습,1,2,3,1,2,1,1,40,,,,,40,0,0,0,0,0,0,,,,,,,
2019,UNIV19,2,19,마취통증의학실습,1,2,4,1,1,1,40,40,,,,,0,0,0,0,0,0,0,,,,,,,
2019,UNIV19,2,21,방사선종양학실습,0,2,4,1,1,1,40,40,,,,,0,0,0,0,0,0,0,,,,,,,
2019,UNIV19,2,14,일차진료실습,1,2,3,1,2,1,1,,40,,,,40,0,0,0,0,1,0,,,,,,,
2019,UNIV19,2,16,지역사회의학실습,1,2,4,1,2,2,80,80,,,,,0,0,0,0,0,0,0,,,,,,,
2019,UNIV19,2,13,영상의학실습,1,2,3,1,2,2,2,80,,,,,80,0,0,0,0,0,0,,,,,,,
2019,UNIV19,2,2,신장내과학실습,1,2,3,1,2,1,1,40,,,,,40,0,0,0,0,0,0,,,,,,,
2019,UNIV19,2,26,안과학실습,0,2,4,1,1,1,40,40,,,,,0,0,0,0,0,0,0,,,,,,,
2019,UNIV19,2,15,가정의학실습,1,2,4,1,2,2,80,80,,,,,0,0,0,0,0,0,0,,,,,,,
2019,UNIV19,2,31,피부과학실습,0,2,4,1,1,1,40,40,,,,,0,0,0,0,0,0,0,,,,,,,
2021-06-21 14:45:45.815000,YYYY-MM-DD HH24:MI:SS.FF,univ11,1,1,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2021-06-22 14:21:28.034000,YYYY-MM-DD HH24:MI:SS.FF,univ11,1,1,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-06-21 14:43:07.439000,YYYY-MM-DD HH24:MI:SS.FF,univ11,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-06-21 14:45:45.812000,YYYY-MM-DD HH24:MI:SS.FF,univ11,1,1,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2021-06-21 14:45:45.819000,YYYY-MM-DD HH24:MI:SS.FF,univ11,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-06-21 14:45:45.820000,YYYY-MM-DD HH24:MI:SS.FF,univ11,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-06-21 14:43:07.445000,YYYY-MM-DD HH24:MI:SS.FF,univ11,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-06-22 14:21:28.036000,YYYY-MM-DD HH24:MI:SS.FF,univ11,1,1,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-06-22 14:21:28.038000,YYYY-MM-DD HH24:MI:SS.FF,univ11,1,1,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-06-21 14:43:07.450000,YYYY-MM-DD HH24:MI:SS.FF,univ11,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2019,UNIV08,2,1,소화기내과학임상실습,1,2,3,1,2,2,72,72,,,,,0,1,1,1,1,0,1,,,,,,,
2019,UNIV08,2,2,호흡기내과학임상실습,1,2,3,1,2,2,72,72,,,,,0,1,1,1,1,0,1,,,,,,,
2019,UNIV08,2,3,혈액종양내과학임상실습,1,2,3,1,2,2,72,72,,,,,0,1,1,1,1,0,1,,,,,,,
2019,UNIV08,2,4,신장내과학임상실습,1,2,3,1,2,2,72,72,,,,,0,1,1,1,1,0,1,,,,,,,
2019,UNIV08,2,5,감염내과학임상실습,1,2,3,1,2,2,72,72,,,,,0,1,1,1,1,0,1,,,,,,,
2019,UNIV08,2,6,내분비내과학임상실습,1,2,3,1,2,2,72,72,,,,,0,1,1,1,1,0,1,,,,,,,
2019,UNIV08,2,7,가정의학임상실습,1,2,3,1,2,2,72,72,,,,,0,1,1,1,1,0,1,,,,,,,
2019,UNIV08,2,8,영상의학임상실습,1,2,3,1,2,2,72,72,,,,,0,1,1,1,1,0,1,,,,,,,
2019,UNIV08,2,9,류마티스내과학임상실습,1,2,3,1,2,2,72,72,,,,,0,1,1,1,1,0,1,,,,,,,
2019,UNIV08,2,10,외과학임상실습,1,2,3,2,4,4,144,144,,,,,0,1,1,1,1,0,1,,,,,,,
2019,UNIV08,2,11,산부인과학임상실습,1,2,3,2,4,4,144,144,,,,,0,1,1,1,1,0,1,,,,,,,
2019,UNIV08,2,12,소아과학임상실습,1,2,3,2,4,4,144,144,,,,,0,1,1,1,1,0,1,,,,,,,
2019,UNIV08,2,13,정신과학임상실습,1,2,3,2,3,3,108,108,,,,,0,1,1,1,1,0,1,,,,,,,
2019,UNIV08,2,14,응급의학임상실습,1,2,3,2,2,2,72,72,,,,,0,1,1,1,1,0,1,,,,,,,
2019,UNIV08,2,15,신경과학임상실습,1,2,3,2,2,2,72,72,,,,,0,1,1,1,1,0,1,,,,,,,
2019,UNIV08,2,16,진단검사의학임상실습,1,2,3,2,2,2,72,72,,,,,0,1,1,1,1,0,1,,,,,,,
2019,UNIV08,2,17,신경근골격학임상실습,1,2,3,2,2,2,72,72,,,,,0,1,1,1,1,0,1,,,,,,,
2019,UNIV08,2,18,정형외과학임상실습,0,2,4,1,2,2,72,72,,,,,0,1,1,1,1,0,1,,,,,,,
2019,UNIV08,2,19,흉부외과학임상실습,0,2,4,1,2,2,72,72,,,,,0,1,1,1,1,0,1,,,,,,,
2021-06-22 14:20:42.880000,YYYY-MM-DD HH24:MI:SS.FF,univ11,1,1,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2021-06-21 14:45:45.814000,YYYY-MM-DD HH24:MI:SS.FF,univ11,1,1,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2021-06-21 14:43:07.435000,YYYY-MM-DD HH24:MI:SS.FF,univ11,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2021-06-22 14:14:53.691000,YYYY-MM-DD HH24:MI:SS.FF,univ11,1,1,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2021-06-22 14:14:53.696000,YYYY-MM-DD HH24:MI:SS.FF,univ11,1,1,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2021-06-22 14:14:53.697000,YYYY-MM-DD HH24:MI:SS.FF,univ11,1,1,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2021-06-22 14:20:42.878000,YYYY-MM-DD HH24:MI:SS.FF,univ11,1,1,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2019,UNIV08,2,25,피부과학임상실습,0,2,4,1,2,2,72,72,,,,,0,1,1,1,1,0,1,,,,,,,
2021-06-22 14:20:42.874000,YYYY-MM-DD HH24:MI:SS.FF,univ11,1,1,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2021-04-27 16:01:27.110000,YYYY-MM-DD HH24:MI:SS.FF,univ40,0,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,
2021-09-02 13:21:49.939000,YYYY-MM-DD HH24:MI:SS.FF,univ40,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,
2021-09-02 13:21:49.939000,YYYY-MM-DD HH24:MI:SS.FF,univ40,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,
2021-09-02 13:21:49.955000,YYYY-MM-DD HH24:MI:SS.FF,univ40,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,
2021-04-27 16:01:27.113000,YYYY-MM-DD HH24:MI:SS.FF,univ40,0,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,
2021-09-02 13:21:49.939000,YYYY-MM-DD HH24:MI:SS.FF,univ40,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,
2021-04-27 16:01:27.121000,YYYY-MM-DD HH24:MI:SS.FF,univ40,0,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,
2021-04-27 16:01:27.136000,YYYY-MM-DD HH24:MI:SS.FF,univ40,0,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,
2021-04-27 16:01:27.133000,YYYY-MM-DD HH24:MI:SS.FF,univ40,0,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,
2021-04-27 16:01:27.116000,YYYY-MM-DD HH24:MI:SS.FF,univ40,0,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,
2021-09-02 13:21:49.939000,YYYY-MM-DD HH24:MI:SS.FF,univ40,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,
2021-09-02 13:21:49.939000,YYYY-MM-DD HH24:MI:SS.FF,univ40,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,
2021-04-27 16:01:27.112000,YYYY-MM-DD HH24:MI:SS.FF,univ40,0,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,
2021-04-27 16:01:27.115000,YYYY-MM-DD HH24:MI:SS.FF,univ40,0,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,
2021-04-27 16:01:27.132000,YYYY-MM-DD HH24:MI:SS.FF,univ40,0,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,
